,s_id,semester,average,class_pr,dept_pr,學院,科系,參加社團,系學會社團,學術型社團,康樂性社團,聯誼性社團,服務性社團,club_id,assistant_manager_flag,manager_flag
1452,1f67a338202138e9d68f7c43db4f3978,1041,81.61,27.0,27.0,文學院,法國語文學系,Y,Y,N,Y,N,N,A003,N,N
1453,1f67a338202138e9d68f7c43db4f3978,1042,82.11,38.0,38.0,文學院,法國語文學系,Y,Y,N,Y,N,N,A003,N,N
1454,1f67a338202138e9d68f7c43db4f3978,1051,91.8,92.0,92.0,文學院,法國語文學系,Y,Y,N,Y,N,N,A003,N,N
1455,1f67a338202138e9d68f7c43db4f3978,1052,87.09,60.0,60.0,文學院,法國語文學系,Y,Y,N,Y,N,N,A003,N,N
1456,20007eaefb8b46c33e06eea57f258e78,1021,80.76,77.0,62.0,地球科學學院,大氣科學學系,Y,Y,Y,N,N,N,E009,N,N
1457,20007eaefb8b46c33e06eea57f258e78,1022,85.48,89.0,76.0,地球科學學院,大氣科學學系,Y,Y,Y,N,N,N,E009,N,N
1458,20007eaefb8b46c33e06eea57f258e78,1031,82.62,53.0,72.0,地球科學學院,大氣科學學系,Y,Y,Y,N,N,N,E009,N,N
1459,20007eaefb8b46c33e06eea57f258e78,1032,87.04,73.0,84.0,地球科學學院,大氣科學學系,Y,Y,Y,N,N,N,E009,N,N
1460,20007eaefb8b46c33e06eea57f258e78,1041,76.95,57.0,47.0,地球科學學院,大氣科學學系,Y,Y,Y,N,N,N,E009,N,N
1461,20007eaefb8b46c33e06eea57f258e78,1042,84.33,60.0,74.0,地球科學學院,大氣科學學系,Y,Y,Y,N,N,N,E009,N,N
1462,20007eaefb8b46c33e06eea57f258e78,1051,88.39,65.0,76.0,地球科學學院,大氣科學學系,Y,Y,Y,N,N,N,E009,N,N
1463,20007eaefb8b46c33e06eea57f258e78,1052,85.05,63.0,67.0,地球科學學院,大氣科學學系,Y,Y,Y,N,N,N,E009,N,N
1464,20200960022f497a9c68616419d1dae9,1021,71.26,12.0,12.0,地球科學學院,地球科學學系,Y,Y,N,Y,Y,N,D006,N,N
1465,20200960022f497a9c68616419d1dae9,1022,69.77,20.0,20.0,地球科學學院,地球科學學系,Y,Y,N,Y,Y,N,D006,N,N
1466,20200960022f497a9c68616419d1dae9,1031,69.17,25.0,25.0,地球科學學院,地球科學學系,Y,Y,N,Y,Y,N,D006,N,N
1467,20200960022f497a9c68616419d1dae9,1032,76.65,28.0,28.0,地球科學學院,地球科學學系,Y,Y,N,Y,Y,N,D006,N,N
1468,20200960022f497a9c68616419d1dae9,1041,77.18,33.0,33.0,地球科學學院,地球科學學系,Y,Y,N,Y,Y,N,D006,N,N
1469,20200960022f497a9c68616419d1dae9,1042,82.05,59.0,59.0,地球科學學院,地球科學學系,Y,Y,N,Y,Y,N,D006,N,N
1470,20200960022f497a9c68616419d1dae9,1051,87.36,67.0,67.0,地球科學學院,地球科學學系,Y,Y,N,Y,Y,N,D006,N,N
1471,20200960022f497a9c68616419d1dae9,1052,74.67,31.0,31.0,地球科學學院,地球科學學系,Y,Y,N,Y,Y,N,D006,N,N
1472,204b78cd7bdaa473117250bcf88943b2,1021,72.04,16.0,16.0,地球科學學院,地球科學學系,Y,N,N,Y,Y,N,C005,N,N
1473,204b78cd7bdaa473117250bcf88943b2,1022,67.21,12.0,12.0,地球科學學院,地球科學學系,Y,N,N,Y,Y,N,C005,N,N
1474,204b78cd7bdaa473117250bcf88943b2,1031,74.13,40.0,40.0,地球科學學院,地球科學學系,Y,N,N,Y,Y,N,C005,N,N
1475,204b78cd7bdaa473117250bcf88943b2,1032,81.06,56.0,56.0,地球科學學院,地球科學學系,Y,N,N,Y,Y,N,C005,N,N
1476,204b78cd7bdaa473117250bcf88943b2,1041,79.45,48.0,48.0,地球科學學院,地球科學學系,Y,N,N,Y,Y,N,C005,N,N
1477,204b78cd7bdaa473117250bcf88943b2,1042,75.33,29.0,29.0,地球科學學院,地球科學學系,Y,N,N,Y,Y,N,C005,N,N
1478,204b78cd7bdaa473117250bcf88943b2,1051,64.78,15.0,15.0,地球科學學院,地球科學學系,Y,N,N,Y,Y,N,C005,N,N
1479,204b78cd7bdaa473117250bcf88943b2,1052,86.4,77.0,77.0,地球科學學院,地球科學學系,Y,N,N,Y,Y,N,C005,N,N
1480,20518485f39d772e35370b66701f6613,1021,85.48,82.0,82.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1481,20518485f39d772e35370b66701f6613,1022,84.17,86.0,81.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1482,20518485f39d772e35370b66701f6613,1031,92.16,95.0,96.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1483,20518485f39d772e35370b66701f6613,1032,91.81,91.0,94.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1484,20518485f39d772e35370b66701f6613,1041,93.31,91.0,96.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1485,20518485f39d772e35370b66701f6613,1042,91.1,78.0,86.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1486,20518485f39d772e35370b66701f6613,1051,91.5,89.0,92.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1487,20518485f39d772e35370b66701f6613,1052,92.0,93.0,95.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1488,2055066e0d13b6ffaae9c6ed61d023bc,1021,79.13,78.0,78.0,理學院,光電科學與工程學系,Y,N,Y,N,N,N,E004,N,N
1489,2055066e0d13b6ffaae9c6ed61d023bc,1022,75.32,63.0,63.0,理學院,光電科學與工程學系,Y,N,Y,N,N,N,E004,N,N
1490,2055066e0d13b6ffaae9c6ed61d023bc,1031,48.94,0.0,0.0,理學院,光電科學與工程學系,Y,N,Y,N,N,N,E004,N,N
1491,2055066e0d13b6ffaae9c6ed61d023bc,1032,65.23,6.0,6.0,理學院,光電科學與工程學系,Y,N,Y,N,N,N,E004,N,N
1492,2055066e0d13b6ffaae9c6ed61d023bc,1041,76.74,53.0,53.0,理學院,光電科學與工程學系,Y,N,Y,N,N,N,E004,N,N
1493,2055066e0d13b6ffaae9c6ed61d023bc,1042,77.32,69.0,69.0,理學院,光電科學與工程學系,Y,N,Y,N,N,N,E004,N,N
1494,2055066e0d13b6ffaae9c6ed61d023bc,1051,83.7,74.0,74.0,理學院,光電科學與工程學系,Y,N,Y,N,N,N,E004,N,N
1495,2055066e0d13b6ffaae9c6ed61d023bc,1052,85.44,88.0,88.0,理學院,光電科學與工程學系,Y,N,Y,N,N,N,E004,N,N
1496,205590ba9068ad5dee5b6af3fd11f757,1021,82.74,78.0,82.0,管理學院,資訊管理學系,N,N,N,N,N,N,,,
1497,205590ba9068ad5dee5b6af3fd11f757,1022,82.4,84.0,83.0,管理學院,資訊管理學系,N,N,N,N,N,N,,,
1498,205590ba9068ad5dee5b6af3fd11f757,1031,79.94,90.0,86.0,管理學院,資訊管理學系,N,N,N,N,N,N,,,
1499,205590ba9068ad5dee5b6af3fd11f757,1032,77.24,56.0,56.0,管理學院,資訊管理學系,N,N,N,N,N,N,,,
1500,205590ba9068ad5dee5b6af3fd11f757,1041,75.74,46.0,44.0,管理學院,資訊管理學系,N,N,N,N,N,N,,,
1501,205590ba9068ad5dee5b6af3fd11f757,1042,87.74,88.0,83.0,管理學院,資訊管理學系,N,N,N,N,N,N,,,
1502,205590ba9068ad5dee5b6af3fd11f757,1051,86.0,69.0,63.0,管理學院,資訊管理學系,N,N,N,N,N,N,,,
1503,205590ba9068ad5dee5b6af3fd11f757,1052,91.0,91.0,93.0,管理學院,資訊管理學系,N,N,N,N,N,N,,,
1504,205741593a84f7da7379eeacd34a1d3b,1021,80.67,74.0,74.0,生醫理工學院,生命科學系,Y,Y,N,N,Y,N,C010,N,N
1505,205741593a84f7da7379eeacd34a1d3b,1022,80.57,67.0,67.0,生醫理工學院,生命科學系,Y,Y,N,N,Y,N,C010,N,N
1506,205741593a84f7da7379eeacd34a1d3b,1031,79.88,77.0,77.0,生醫理工學院,生命科學系,Y,Y,N,N,Y,N,C010,N,N
1507,205741593a84f7da7379eeacd34a1d3b,1032,74.44,60.0,60.0,生醫理工學院,生命科學系,Y,Y,N,N,Y,N,C010,N,N
1508,205741593a84f7da7379eeacd34a1d3b,1041,85.23,83.0,83.0,生醫理工學院,生命科學系,Y,Y,N,N,Y,N,C010,N,N
1509,205741593a84f7da7379eeacd34a1d3b,1042,86.59,82.0,82.0,生醫理工學院,生命科學系,Y,Y,N,N,Y,N,C010,N,N
1510,205741593a84f7da7379eeacd34a1d3b,1051,91.53,89.0,89.0,生醫理工學院,生命科學系,Y,Y,N,N,Y,N,C010,N,N
1511,205741593a84f7da7379eeacd34a1d3b,1052,90.3,90.0,90.0,生醫理工學院,生命科學系,Y,Y,N,N,Y,N,C010,N,N
1512,208d21ebee3744f383223c4db06af638,1021,62.54,43.0,23.0,理學院,數學系,N,N,N,N,N,N,,,
1513,208d21ebee3744f383223c4db06af638,1022,67.33,38.0,37.0,理學院,數學系,N,N,N,N,N,N,,,
1514,208d21ebee3744f383223c4db06af638,1031,54.47,26.0,22.0,理學院,數學系,N,N,N,N,N,N,,,
1515,208d21ebee3744f383223c4db06af638,1032,80.0,63.0,65.0,理學院,數學系,N,N,N,N,N,N,,,
1516,208d21ebee3744f383223c4db06af638,1041,44.56,3.0,3.0,理學院,數學系,N,N,N,N,N,N,,,
1517,208d21ebee3744f383223c4db06af638,1042,65.83,17.0,22.0,理學院,數學系,N,N,N,N,N,N,,,
1518,208d21ebee3744f383223c4db06af638,1051,66.19,32.0,31.0,理學院,數學系,N,N,N,N,N,N,,,
1519,208d21ebee3744f383223c4db06af638,1052,66.44,32.0,27.0,理學院,數學系,N,N,N,N,N,N,,,
1520,2098736b10906977218bf2f081c37b49,1021,78.36,33.0,33.0,管理學院,財務金融學系,Y,Y,N,N,N,N,A017,N,N
1521,2098736b10906977218bf2f081c37b49,1022,78.4,54.0,54.0,管理學院,財務金融學系,Y,Y,N,N,N,N,A017,N,N
1522,2098736b10906977218bf2f081c37b49,1031,73.29,50.0,50.0,管理學院,財務金融學系,Y,Y,N,N,N,N,A017,N,N
1523,2098736b10906977218bf2f081c37b49,1032,75.37,40.0,40.0,管理學院,財務金融學系,Y,Y,N,N,N,N,A017,N,N
1524,2098736b10906977218bf2f081c37b49,1041,81.82,71.0,71.0,管理學院,財務金融學系,Y,Y,N,N,N,N,A017,N,N
1525,2098736b10906977218bf2f081c37b49,1042,84.7,66.0,66.0,管理學院,財務金融學系,Y,Y,N,N,N,N,A017,N,N
1526,2098736b10906977218bf2f081c37b49,1051,83.88,62.0,62.0,管理學院,財務金融學系,Y,Y,N,N,N,N,A017,N,N
1527,2098736b10906977218bf2f081c37b49,1052,87.27,78.0,78.0,管理學院,財務金融學系,Y,Y,N,N,N,N,A017,N,N
1528,209f4a1715038fb77112672e4a5e4efa,1021,70.83,41.0,37.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
1529,209f4a1715038fb77112672e4a5e4efa,1022,69.05,42.0,33.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
1530,209f4a1715038fb77112672e4a5e4efa,1031,67.5,42.0,42.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
1531,209f4a1715038fb77112672e4a5e4efa,1032,73.52,44.0,39.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
1532,209f4a1715038fb77112672e4a5e4efa,1041,68.56,19.0,22.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
1533,209f4a1715038fb77112672e4a5e4efa,1042,70.25,25.0,27.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
1534,209f4a1715038fb77112672e4a5e4efa,1051,77.62,47.0,51.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
1535,209f4a1715038fb77112672e4a5e4efa,1052,78.75,62.0,61.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
1536,210359894640821bc47a2c0428124e03,1021,83.67,96.0,93.0,資訊電機學院,電機工程學系,Y,Y,Y,N,N,N,E009,N,N
1537,210359894640821bc47a2c0428124e03,1022,77.24,73.0,73.0,資訊電機學院,電機工程學系,Y,Y,Y,N,N,N,E009,N,N
1538,210359894640821bc47a2c0428124e03,1031,71.4,52.0,43.0,資訊電機學院,電機工程學系,Y,Y,Y,N,N,N,E009,N,N
1539,210359894640821bc47a2c0428124e03,1032,83.6,74.0,73.0,資訊電機學院,電機工程學系,Y,Y,Y,N,N,N,E009,N,N
1540,210359894640821bc47a2c0428124e03,1041,89.0,83.0,72.0,資訊電機學院,電機工程學系,Y,Y,Y,N,N,N,E009,N,N
1541,210359894640821bc47a2c0428124e03,1042,89.83,91.0,81.0,資訊電機學院,電機工程學系,Y,Y,Y,N,N,N,E009,N,N
1542,210359894640821bc47a2c0428124e03,1051,81.79,64.0,57.0,資訊電機學院,電機工程學系,Y,Y,Y,N,N,N,E009,N,N
1543,210359894640821bc47a2c0428124e03,1052,87.06,92.0,91.0,資訊電機學院,電機工程學系,Y,Y,Y,N,N,N,E009,N,N
1544,212d38153b63ea4436b10318dc45111d,1021,85.35,93.0,93.0,管理學院,經濟學系,Y,Y,N,Y,N,N,A016,N,N
1545,212d38153b63ea4436b10318dc45111d,1022,81.74,78.0,78.0,管理學院,經濟學系,Y,Y,N,Y,N,N,A016,N,N
1546,212d38153b63ea4436b10318dc45111d,1031,79.95,70.0,70.0,管理學院,經濟學系,Y,Y,N,Y,N,N,A016,N,N
1547,212d38153b63ea4436b10318dc45111d,1032,91.3,97.0,97.0,管理學院,經濟學系,Y,Y,N,Y,N,N,A016,N,N
1548,212d38153b63ea4436b10318dc45111d,1041,85.38,90.0,90.0,管理學院,經濟學系,Y,Y,N,Y,N,N,A016,N,N
1549,212d38153b63ea4436b10318dc45111d,1042,88.68,91.0,91.0,管理學院,經濟學系,Y,Y,N,Y,N,N,A016,N,N
1550,212d38153b63ea4436b10318dc45111d,1051,87.8,83.0,83.0,管理學院,經濟學系,Y,Y,N,Y,N,N,A016,N,N
1551,212d38153b63ea4436b10318dc45111d,1052,83.67,71.0,71.0,管理學院,經濟學系,Y,Y,N,Y,N,N,A016,N,N
1552,2135f4831291804f9ab1523464eff704,1021,86.6,86.0,86.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1553,2135f4831291804f9ab1523464eff704,1022,82.09,80.0,77.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1554,2135f4831291804f9ab1523464eff704,1031,83.76,79.0,77.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1555,2135f4831291804f9ab1523464eff704,1032,93.78,96.0,98.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1556,2135f4831291804f9ab1523464eff704,1041,91.25,88.0,90.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1557,2135f4831291804f9ab1523464eff704,1042,94.47,91.0,93.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1558,2135f4831291804f9ab1523464eff704,1051,74.55,30.0,31.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1559,2135f4831291804f9ab1523464eff704,1052,87.85,80.0,82.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1560,216f54b2a520b17fb53edb042e21a366,1021,74.19,30.0,33.0,資訊電機學院,資訊工程學系,Y,Y,N,N,N,N,A008,N,N
1561,216f54b2a520b17fb53edb042e21a366,1022,79.25,62.0,63.0,資訊電機學院,資訊工程學系,Y,Y,N,N,N,N,A008,N,N
1562,216f54b2a520b17fb53edb042e21a366,1031,75.85,60.0,50.0,資訊電機學院,資訊工程學系,Y,Y,N,N,N,N,A008,N,N
1563,216f54b2a520b17fb53edb042e21a366,1032,81.6,58.0,64.0,資訊電機學院,資訊工程學系,Y,Y,N,N,N,N,A008,N,N
1564,216f54b2a520b17fb53edb042e21a366,1041,86.22,71.0,76.0,資訊電機學院,資訊工程學系,Y,Y,N,N,N,N,A008,N,N
1565,216f54b2a520b17fb53edb042e21a366,1042,90.37,76.0,84.0,資訊電機學院,資訊工程學系,Y,Y,N,N,N,N,A008,N,N
1566,216f54b2a520b17fb53edb042e21a366,1051,81.91,67.0,62.0,資訊電機學院,資訊工程學系,Y,Y,N,N,N,N,A008,N,N
1567,216f54b2a520b17fb53edb042e21a366,1052,80.39,57.0,52.0,資訊電機學院,資訊工程學系,Y,Y,N,N,N,N,A008,N,N
1568,21bb937674cb8e0c8a6d0f56f211b25e,1021,79.26,36.0,37.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
1569,21bb937674cb8e0c8a6d0f56f211b25e,1022,77.43,48.0,42.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
1570,21bb937674cb8e0c8a6d0f56f211b25e,1031,74.32,38.0,41.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
1571,21bb937674cb8e0c8a6d0f56f211b25e,1032,75.43,34.0,33.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
1572,21bb937674cb8e0c8a6d0f56f211b25e,1041,78.5,23.0,17.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
1573,21bb937674cb8e0c8a6d0f56f211b25e,1042,87.88,65.0,69.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
1574,21bb937674cb8e0c8a6d0f56f211b25e,1051,89.33,79.0,78.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
1575,21bb937674cb8e0c8a6d0f56f211b25e,1052,90.67,75.0,80.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
1576,21bc884ca2631313218454f7b39dc05a,1021,70.22,28.0,28.0,理學院,光電科學與工程學系,Y,Y,N,N,Y,N,C014,N,N
1577,21bc884ca2631313218454f7b39dc05a,1022,70.95,40.0,40.0,理學院,光電科學與工程學系,Y,Y,N,N,Y,N,C014,N,N
1578,21bc884ca2631313218454f7b39dc05a,1031,67.24,43.0,43.0,理學院,光電科學與工程學系,Y,Y,N,N,Y,N,C014,N,N
1579,21bc884ca2631313218454f7b39dc05a,1032,71.0,26.0,26.0,理學院,光電科學與工程學系,Y,Y,N,N,Y,N,C014,N,N
1580,21bc884ca2631313218454f7b39dc05a,1041,75.7,47.0,47.0,理學院,光電科學與工程學系,Y,Y,N,N,Y,N,C014,N,N
1581,21bc884ca2631313218454f7b39dc05a,1042,72.52,44.0,44.0,理學院,光電科學與工程學系,Y,Y,N,N,Y,N,C014,N,N
1582,21bc884ca2631313218454f7b39dc05a,1051,59.8,12.0,12.0,理學院,光電科學與工程學系,Y,Y,N,N,Y,N,C014,N,N
1583,21bc884ca2631313218454f7b39dc05a,1052,68.91,19.0,19.0,理學院,光電科學與工程學系,Y,Y,N,N,Y,N,C014,N,N
1584,21f1bad81182dbf420545da67042861f,1021,79.73,54.0,54.0,管理學院,經濟學系,N,N,N,N,N,N,,,
1585,21f1bad81182dbf420545da67042861f,1022,73.5,41.0,41.0,管理學院,經濟學系,N,N,N,N,N,N,,,
1586,21f1bad81182dbf420545da67042861f,1031,75.87,44.0,44.0,管理學院,經濟學系,N,N,N,N,N,N,,,
1587,21f1bad81182dbf420545da67042861f,1032,67.0,19.0,19.0,管理學院,經濟學系,N,N,N,N,N,N,,,
1588,21f1bad81182dbf420545da67042861f,1041,72.86,31.0,31.0,管理學院,經濟學系,N,N,N,N,N,N,,,
1589,21f1bad81182dbf420545da67042861f,1042,76.21,35.0,35.0,管理學院,經濟學系,N,N,N,N,N,N,,,
1590,21f1bad81182dbf420545da67042861f,1051,78.29,38.0,38.0,管理學院,經濟學系,N,N,N,N,N,N,,,
1591,21f1bad81182dbf420545da67042861f,1052,80.5,62.0,62.0,管理學院,經濟學系,N,N,N,N,N,N,,,
1592,21fee82a0224f927dfb4cf4490db3a7d,1021,61.0,9.0,6.0,資訊電機學院,資訊工程學系,Y,Y,N,N,N,N,A008,N,N
1593,21fee82a0224f927dfb4cf4490db3a7d,1022,67.84,9.0,12.0,資訊電機學院,資訊工程學系,Y,Y,N,N,N,N,A008,N,N
1594,21fee82a0224f927dfb4cf4490db3a7d,1031,72.13,34.0,37.0,資訊電機學院,資訊工程學系,Y,Y,N,N,N,N,A008,N,N
1595,21fee82a0224f927dfb4cf4490db3a7d,1032,72.61,20.0,19.0,資訊電機學院,資訊工程學系,Y,Y,N,N,N,N,A008,N,N
1596,21fee82a0224f927dfb4cf4490db3a7d,1041,78.75,53.0,47.0,資訊電機學院,資訊工程學系,Y,Y,N,N,N,N,A008,N,N
1597,21fee82a0224f927dfb4cf4490db3a7d,1042,81.16,46.0,48.0,資訊電機學院,資訊工程學系,Y,Y,N,N,N,N,A008,N,N
1598,21fee82a0224f927dfb4cf4490db3a7d,1051,86.67,82.0,81.0,資訊電機學院,資訊工程學系,Y,Y,N,N,N,N,A008,N,N
1599,21fee82a0224f927dfb4cf4490db3a7d,1052,89.55,93.0,91.0,資訊電機學院,資訊工程學系,Y,Y,N,N,N,N,A008,N,N
1600,23008f8cccd04a900758db8e521afe9a,1021,67.06,9.0,12.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1601,23008f8cccd04a900758db8e521afe9a,1022,67.05,12.0,11.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1602,23008f8cccd04a900758db8e521afe9a,1031,63.47,19.0,16.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1603,23008f8cccd04a900758db8e521afe9a,1032,70.13,11.0,14.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1604,23008f8cccd04a900758db8e521afe9a,1041,78.67,39.0,46.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1605,23008f8cccd04a900758db8e521afe9a,1042,69.89,13.0,13.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1606,23008f8cccd04a900758db8e521afe9a,1051,61.14,8.0,6.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1607,23008f8cccd04a900758db8e521afe9a,1052,67.31,16.0,15.0,資訊電機學院,資訊工程學系,N,N,N,N,N,N,,,
1608,2345928155b217bd4b9aa325087dbac4,1021,71.57,19.0,19.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,Y,B005,N,N
1609,2345928155b217bd4b9aa325087dbac4,1022,70.85,30.0,30.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,Y,B005,N,N
1610,2345928155b217bd4b9aa325087dbac4,1031,74.5,58.0,58.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,Y,B005,N,N
1611,2345928155b217bd4b9aa325087dbac4,1032,62.63,8.0,8.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,Y,B005,N,N
1612,2345928155b217bd4b9aa325087dbac4,1041,77.0,51.0,51.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,Y,B005,N,N
1613,2345928155b217bd4b9aa325087dbac4,1042,80.44,55.0,55.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,Y,B005,N,N
1614,2345928155b217bd4b9aa325087dbac4,1051,79.67,56.0,56.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,Y,B005,N,N
1615,2345928155b217bd4b9aa325087dbac4,1052,80.5,51.0,51.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,Y,B005,N,N
1616,2348681eff5a491893694c603ad5b629,1021,74.81,41.0,43.0,工學院,機械工程學系,N,N,N,N,N,N,,,
1617,2348681eff5a491893694c603ad5b629,1022,75.08,58.0,64.0,工學院,機械工程學系,N,N,N,N,N,N,,,
1618,2348681eff5a491893694c603ad5b629,1031,77.78,74.0,75.0,工學院,機械工程學系,N,N,N,N,N,N,,,
1619,2348681eff5a491893694c603ad5b629,1032,77.67,62.0,69.0,工學院,機械工程學系,N,N,N,N,N,N,,,
1620,2348681eff5a491893694c603ad5b629,1041,75.82,60.0,66.0,工學院,機械工程學系,N,N,N,N,N,N,,,
1621,2348681eff5a491893694c603ad5b629,1042,77.75,56.0,64.0,工學院,機械工程學系,N,N,N,N,N,N,,,
1622,2348681eff5a491893694c603ad5b629,1051,80.0,65.0,63.0,工學院,機械工程學系,N,N,N,N,N,N,,,
1623,2348681eff5a491893694c603ad5b629,1052,66.73,21.0,19.0,工學院,機械工程學系,N,N,N,N,N,N,,,
1624,234a7c2fab98884b0ce8e0ee40a22362,1021,88.5,96.0,96.0,工學院,土木工程學系,Y,N,N,Y,N,N,D004,N,N
1625,234a7c2fab98884b0ce8e0ee40a22362,1022,76.79,64.0,68.0,工學院,土木工程學系,Y,N,N,Y,N,N,D004,N,N
1626,234a7c2fab98884b0ce8e0ee40a22362,1031,78.36,87.0,82.0,工學院,土木工程學系,Y,N,N,Y,N,N,D004,N,N
1627,234a7c2fab98884b0ce8e0ee40a22362,1032,78.95,62.0,70.0,工學院,土木工程學系,Y,N,N,Y,N,N,D004,N,N
1628,234a7c2fab98884b0ce8e0ee40a22362,1041,78.44,70.0,70.0,工學院,土木工程學系,Y,N,N,Y,N,N,D004,N,N
1629,234a7c2fab98884b0ce8e0ee40a22362,1042,81.38,66.0,72.0,工學院,土木工程學系,Y,N,N,Y,N,N,D004,N,N
1630,234a7c2fab98884b0ce8e0ee40a22362,1051,74.15,45.0,38.0,工學院,土木工程學系,Y,N,N,Y,N,N,D004,N,N
1631,234a7c2fab98884b0ce8e0ee40a22362,1052,88.0,94.0,97.0,工學院,土木工程學系,Y,N,N,Y,N,N,D004,N,N
1632,23a6db873e37d596fae792378c1c5012,1021,85.27,91.0,91.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
1633,23a6db873e37d596fae792378c1c5012,1022,85.65,85.0,85.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
1634,23a6db873e37d596fae792378c1c5012,1031,79.5,72.0,72.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
1635,23a6db873e37d596fae792378c1c5012,1032,77.05,54.0,54.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
1636,23a6db873e37d596fae792378c1c5012,1041,73.81,35.0,35.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
1637,23a6db873e37d596fae792378c1c5012,1042,82.26,63.0,63.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
1638,23a6db873e37d596fae792378c1c5012,1051,82.22,64.0,64.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
1639,23a6db873e37d596fae792378c1c5012,1052,82.89,64.0,64.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
1640,23d760c6e2486735281546245095057e,1021,72.8,49.0,46.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
1641,23d760c6e2486735281546245095057e,1022,65.89,28.0,21.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
1642,23d760c6e2486735281546245095057e,1031,61.11,17.0,18.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
1643,23d760c6e2486735281546245095057e,1032,63.55,8.0,9.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
1644,23d760c6e2486735281546245095057e,1041,72.07,40.0,41.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
1645,23d760c6e2486735281546245095057e,1042,83.88,82.0,81.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
1646,23d760c6e2486735281546245095057e,1051,70.44,24.0,30.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
1647,23d760c6e2486735281546245095057e,1052,79.0,68.0,64.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
1648,23dce8ca655d1bd5e349139065c16b88,1021,67.85,12.0,14.0,工學院,機械工程學系,Y,N,N,N,Y,N,C005,N,N
