S_ID,學院,科系,性別,國籍,入學方式,參加社團,系學會社團,學術型社團,康樂性社團,聯誼性社團,服務性社團,工讀學期,住宿學期數,1/2不及格次數,獎勵數量,懲處數量,畢業成績排名區間,離校學年,離校學期,工作狀況,工作單位,工作職業類型,平均月收
1d0741ac3e3b5655920498728dde6c1b,資訊電機學院,資訊工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,4,0,0,0,0,4.0,106,1062,,,,
1d0aa334be5e5fe6700d0f03f42b6733,理學院,物理學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,2,0,0,0,0,8.0,104,1042,部分工時,目前非就業中,,
1d0edfa552f8a07e3cc9da6795bdcfe4,工學院,土木工程學系碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,4,0,0,0,5.0,103,1031,全職工作,企業（包括民營企業或國營企業…等）,科學、技術、工程、數學類,34k~37k
1d0f7efc9aa2215dcc97f2afce6bef56,理學院,數學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,5,8,0,0,0,3.0,103,1032,部分工時,目前非就業中,,
1d14286c2a6ab488a4fe3e9cc00f8263,生醫理工學院,認知神經科學研究所碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,7,0,0,0,0,,107,1071,,,,
1d148b0f21d90754b60ad2250151aa2b,工學院,材料科學與工程研究所碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,8.0,103,1032,全職工作,企業（包括民營企業或國營企業…等）,製造類,65k~70k
1d19f4e74ccb84955734744410d541a7,資訊電機學院,資訊工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,3,0,0,0,0,9.0,104,1042,,,,
1d1e72957f51836f616914e6f219c192,文學院,法國語文學系碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,4.0,102,1022,,,,
1d26e42dd057d9d3222e452f33e799f6,文學院,歷史研究所碩士在職專班,女,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,3.0,104,1042,,,,
1d273515706a88c8541bcb5b8e8c0a55,文學院,英美語文學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,9,0,0,0,9.0,104,1042,,,,
1d2bf7e0a59b876bb0407477e86fce26,工學院,機械工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,6,0,0,1,5.0,101,1012,,,,
1d3303d45cda6f5d0a3a89953aca6b3e,工學院,機械工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,2,2,0,0,0,4.0,103,1032,,,,
1d337b13266727a714487068714564fc,理學院,化學學系博士班,男,中華民國,博士班招生(一般生),N,N,N,N,N,N,0,10,0,0,0,4.0,103,1031,,,,
1d359ae724241e97d824f5521dfd0f23,管理學院,工業管理研究所碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,4.0,106,1062,,,,
1d3beb59ed2807ebbb96686e4d2f0515,管理學院,財務金融學系博士班,男,中華民國,博士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,10.0,103,1032,全職工作,企業（包括民營企業或國營企業…等）,金融財務類,70k以上
1d3c0d6ae4e1494d3a39f1c1393a05cc,工學院,化學工程與材料工程學系碩士班,男,中華民國,碩士班招生(一般生),Y,N,N,Y,N,N,4,6,0,0,0,7.0,106,1062,,,,
1d419a6a7aee734c87299b01257cdb37,理學院,光電科學與工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,2,0,0,0,0,2.0,104,1042,部分工時,目前非就業中,,
1d41db33b1fa5c0f69ee8d30b04c0bb2,管理學院,資訊管理學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,4,0,0,0,6.0,101,1012,部分工時,目前非就業中,,
1d48e386527fcad9692aace30ef779f9,資訊電機學院,電機工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,4.0,101,1012,,,,
1d492ed2b5e81dfbb9b0a878b9c1aaba,資訊電機學院,電機工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,1,2,0,1,0,2.0,101,1012,,,,
1d4b73eb2332010ac09657ee4e348df5,理學院,光電科學與工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,10.0,101,1012,,,,
1d5021002b0d14669954ea22446a6af3,工學院,機械工程學系,女,中華民國,學士班轉學(大二),N,N,N,N,N,N,0,4,0,0,0,,101,1011,部分工時,目前非就業中,,
1d514e60034d50ae7ba9f2c71d3cc378,理學院,理學院學士班,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,8,0,0,0,4.0,103,1032,全職工作,企業（包括民營企業或國營企業…等）,醫療保健類,55k~60k
1d54f220d302e4dcd3340a8ecf1b1e6f,理學院,數學系,女,中華民國,學士班申請入學,N,N,N,N,N,N,0,11,0,0,3,2.0,104,1042,部分工時,目前非就業中,,
1d645b830699f45bc2dfdccf939d69a9,管理學院,財務金融學系碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,6,4,0,0,0,8.0,105,1052,全職工作,企業（包括民營企業或國營企業…等）,金融財務類,43k~46k
1d65ccf5a1bfeaf1436463521c8acdae,工學院,機械工程學系碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,3.0,105,1052,,,,
1d68ba19cadc837cfb327fbaed4f193a,管理學院,人力資源管理研究所碩士在職專班,女,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,3.0,102,1022,全職工作,企業（包括民營企業或國營企業…等）,製造類,70k以上
1d69668a033d3b990e3c818f525a4bfb,工學院,土木工程學系碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,3,3,0,0,0,2.0,104,1042,全職工作,企業（包括民營企業或國營企業…等）,科學、技術、工程、數學類,37k~40k
1d6b7c84ef41de73a6556b052d25136c,地球科學學院,太空科學研究所碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,2.0,101,1012,全職工作,政府部門（含職業軍人）,科學、技術、工程、數學類,45k~50k
1d6d7524f9be0f47ad45f393456c4fc9,客家學院,客家語文暨社會科學學系客家研究碩士在職專班,女,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,,107,1071,,,,
1d6e55d345fdaca1ce88ef816efb9fcd,工學院,機械工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,4,0,0,0,3.0,101,1012,部分工時,目前非就業中,,
1d6f984507c32640d8b4492baaa006cb,工學院,土木工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,6.0,102,1022,,,,
1d73ebd8353f3182efdec337fc466743,資訊電機學院,電機工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,2,3,0,0,0,2.0,104,1042,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,43k~46k
1d74bcf80b9a7191f7e1fdd792d13383,工學院,生物醫學工程研究所碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,2.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,科學、技術、工程、數學類,45k~50k
1d7625a60da002a71a159403fa6cd995,工學院,機械工程學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,2,8,0,0,0,2.0,102,1022,部分工時,目前非就業中,,
1d78f9e59b8c4f66e12c3684523307bb,管理學院,資訊管理學系,女,中華民國,學士班申請入學,N,N,N,N,N,N,0,4,1,0,0,10.0,104,1042,,,,
1d7b0424ad445af6d0d1b11b276200f4,資訊電機學院,電機工程學系,女,中華民國,學士班申請入學,N,N,N,N,N,N,0,3,0,0,2,7.0,104,1042,部分工時,目前非就業中,,
1d7cec9a859fd5e268c90b32360b0c26,文學院,藝術學研究所碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,1,0,0,0,4.0,104,1042,全職工作,企業（包括民營企業或國營企業…等）,藝文與影音傳播類,34k~37k
1d80979c18833cd2b88c33165786b3ac,工學院,土木工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,5.0,103,1032,全職工作,企業（包括民營企業或國營企業…等）,建築營造類,37k~40k
1d80f21fc42bdb941092b50b1a45d510,理學院,化學學系碩士班,女,中華民國,台聯大碩士聯招(一般生),N,N,N,N,N,N,0,0,0,0,0,3.0,103,1032,,,,
1d8367bb7cc8a9f94b8c150b9df4b733,理學院,物理學系,男,中華民國,學士班申請入學,Y,Y,Y,N,N,N,1,9,0,0,0,3.0,106,1062,,,,
1d873a62e713ab327438574a2bc2e892,資訊電機學院,通訊工程學系碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,8.0,106,1062,,,,
1d87748728892d023589e31fd200ec83,管理學院,財務金融學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,3,0,0,0,8.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,金融財務類,65k~70k
1d88a22325a1c1c979f5ba5df57dfe4e,生醫理工學院,生命科學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,11,0,0,1,10.0,106,1061,,,,
1d8b68968d11455315f82d25bf6d7a6a,資訊電機學院,資訊工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,5.0,102,1022,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,40k~45k
1d8d4d4cd44a3c588fb8e8f54b5d7201,理學院,統計研究所碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,4,3,0,0,0,9.0,105,1052,全職工作,企業（包括民營企業或國營企業…等）,金融財務類,43k~46k
1d8e07000905d828b445d6e3511f17eb,工學院,機械工程學系,男,中華民國,學士班(指考分發/聯考),Y,Y,N,Y,N,N,2,4,1,0,0,9.0,105,1052,部分工時,目前非就業中,,
1d947b2c41004f4fe6584c4aaaefe2d8,理學院,光電科學與工程學系,男,中華民國,繁星推薦,N,N,N,N,N,N,0,2,0,0,0,2.0,103,1032,全職工作,企業（包括民營企業或國營企業…等）,行銷與銷售類,37k~40k
1d9cd5bea1a68e88bddfb5107f32be9c,工學院,機械工程學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,8,0,0,0,8.0,106,1062,,,,
1d9e2bba664d6a3a1a4aee3f5e1541dc,理學院,數學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,9.0,103,1031,,,,
1da2953bcf95cf46975a9139eff96dfb,工學院,土木工程學系碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,1.0,101,1012,全職工作,政府部門（含職業軍人）,建築營造類,28k~31k
1daffc90a25688f2c2f103c96399e28b,資訊電機學院,資訊工程學系軟體工程碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,3,0,0,0,0,1.0,104,1042,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,52k~55k
1db00749caeb798308cd0b9339719a23,工學院,機械工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,3,0,0,0,6.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,製造類,40k~45k
1db24c3dcb07b3ac3542a6d564145f81,資訊電機學院,資訊工程學系,女,中華民國,繁星推薦,N,N,N,N,N,N,0,8,0,0,0,1.0,103,1032,部分工時,目前非就業中,,
1db95742d8077607392902272a435ada,地球科學學院,太空科學研究所博士班,男,中華民國,碩士逕攻博士(一般生),N,N,N,N,N,N,0,0,0,0,2,6.0,101,1012,部分工時,目前非就業中,,
1dbc32ba4657bd901a067e1472d9dd81,工學院,土木工程學系,男,澳門,學士班僑生(海招會-聯合分發),N,N,N,N,N,N,0,6,0,0,0,10.0,101,1012,,,,
1dc56244ff35677b95663c0408d51507,資訊電機學院,電機工程學系,男,中華民國,繁星推薦,Y,Y,N,Y,N,N,1,9,0,0,0,6.0,105,1052,部分工時,目前非就業中,,
1dce5912246441754059df5ef17adc0d,理學院,物理學系碩士班,男,馬來西亞,碩士班僑生申請(海招會),N,N,N,N,N,N,0,5,0,0,0,4.0,103,1032,,,,
1dd07a5836a4316d44bb70f940f1c9b2,理學院,物理學系碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,3,0,0,0,10.0,103,1032,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,40k~45k
1dd1f63d323982ba5e426130c2ba3c9c,管理學院,企業管理學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,8,0,0,7,6.0,102,1022,,,,
1dd3e71dcccd453b2dc62feb2c4449b0,文學院,法國語文學系,男,中華民國,學士班(指考分發-外加名額),N,N,N,N,N,N,0,5,0,0,0,10.0,103,1032,,,,
1dd4564c526559ff0b33428969d7e4de,地球科學學院,地球科學學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,0,6,0,0,0,9.0,104,1042,,,,
1dd7c45530043b35366edf4a1768b459,理學院,光電科學與工程學系碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,8.0,105,1052,,,,
1ddadb16fd71feb5ea6c57e72d64b5f2,工學院,化學工程與材料工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,8,1,0,0,8.0,101,1012,,,,
1ddebe856ac506daca88d5416df1c574,工學院,機械工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,2,0,0,0,4.0,101,1012,,,,
1ddfeb712368944e2edd0a7c71ea599d,管理學院,產業經濟研究所碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,10.0,102,1022,全職工作,企業（包括民營企業或國營企業…等）,製造類,40k~45k
1debfaf452f1598582ad3173039c8b2e,管理學院,企業管理學系博士班,女,中華民國,博士班招生(一般生),N,N,N,N,N,N,4,0,0,0,0,4.0,104,1042,全職工作,其他,政府公共事務類,65k~70k
1dee2efd185bf5b5c46ddb1da3b84023,資訊電機學院,通訊工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,2,8,0,0,0,3.0,102,1022,部分工時,目前非就業中,,
1df28d365b985b7dd97a66cea2ca25d3,管理學院,人力資源管理研究所碩士在職專班,女,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,2.0,104,1042,,,,
1df51fc9d76a24cea64d50d72a73d5f5,管理學院,財務金融學系碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,1.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,金融財務類,40k~45k
1df8cd38cf35dabadf6556dd7b386fad,資訊電機學院,電機工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,5,0,0,0,0,4.0,105,1052,全職工作,企業（包括民營企業或國營企業…等）,科學、技術、工程、數學類,55k~60k
1e01a5179967bd10d7cc6a439f526ea7,管理學院,財務金融學系,女,中華民國,學士班申請入學,Y,Y,N,Y,N,N,3,8,0,0,0,2.0,106,1062,,,,
1e06bef374ac68b2e9d7a4469e514bfe,工學院,機械工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,2.0,105,1051,,,,
1e16cf835da6476f4fb5e881f63dec38,管理學院,資訊管理學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,8,0,0,0,5.0,102,1022,部分工時,目前非就業中,,
1e1e0d80c71e3e905f1a560c4469d5d7,理學院,光電科學與工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,2,0,0,0,0,4.0,104,1042,,,,
1e2071dfe0f7410620eea5189e72357e,地球科學學院,大氣科學學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,2,0,0,0,9.0,101,1012,部分工時,目前非就業中,,
1e21fb81f1f82c628837fc901f485610,管理學院,資訊管理學系,女,中華民國,學士班轉學(大二),Y,N,N,Y,Y,N,2,4,0,0,0,,105,1052,,,,
1e235b16c807833cc1605f9d329cbf55,管理學院,人力資源管理研究所碩士在職專班,女,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,6.0,103,1032,,,,
1e26362cace2d8f682cbd9930bbf315a,管理學院,經濟學系博士班,男,中華民國,博士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,7.0,101,1012,全職工作,政府部門（含職業軍人）,科學、技術、工程、數學類,55k~60k
1e2857f72a2fdfdb24ae303f7881edf7,資訊電機學院,電機工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,4,1,0,0,10.0,105,1051,,,,
1e28bc7d1f600cfec61e5ac485d9597f,工學院,機械工程學系博士班,男,中華民國,博士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,3.0,103,1032,,,,
1e28c548cc715b5f671f65d3f8ca9ab3,資訊電機學院,電機工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,6,0,0,1,4.0,102,1022,部分工時,目前非就業中,,
1e29045e012545d3812d2c567113f8d4,資訊電機學院,資訊工程學系碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,3,0,0,0,2.0,101,1012,,,,
1e396c20b8fc331242573ebd08e95e65,管理學院,人力資源管理研究所碩士班,女,越南,碩士外籍生申請,N,N,N,N,N,N,0,2,0,0,0,3.0,103,1032,,,,
1e45866bb08a8b64c09368b9f68d984b,管理學院,管理學院高階主管企管碩士班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,8.0,101,1012,,,,
1e45d9bcfcd7d6a073e48b4378470af0,地球科學學院,大氣科學學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,0,9,0,0,0,8.0,104,1042,部分工時,目前非就業中,,
1e463c2a12f8a94dbc8ef6154e7a79b6,管理學院,企業管理學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,8,0,0,2,8.0,102,1022,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,28k~31k
1e4660d6d078318858179eee6f99bd0b,管理學院,企業管理學系碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,7.0,105,1051,,,,
1e46d209e15e034f31e2cc065638f086,管理學院,經濟學系博士班,男,中華民國,博士班招生(一般生),N,N,N,N,N,N,5,0,0,0,0,7.0,105,1051,,,,
1e4701dab19d5368432767d648fb30f2,資訊電機學院,電機工程學系博士班,男,中華民國,博士班甄試(一般生),N,N,N,N,N,N,0,1,0,0,0,4.0,101,1011,,,,
1e4aea9b33cc2e3f0d1c627e3ce77163,管理學院,企業管理學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,9,0,0,1,9.0,102,1022,部分工時,目前非就業中,,
1e4b5bee8349f1bf576ea3bdd0fcbe08,客家學院,客家語文暨社會科學學系客家政治經濟碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,2.0,103,1032,全職工作,企業（包括民營企業或國營企業…等）,休閒與觀光旅遊類,34k~37k
1e4f115fa3f9cd8d46ec32a3dcf9e996,管理學院,人力資源管理研究所碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,9.0,105,1052,全職工作,企業（包括民營企業或國營企業…等）,企業經營管理類,65k~70k
1e57eb3ac71a9ec54c3753dda23520e9,資訊電機學院,電機工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,3,0,0,0,0,8.0,106,1062,,,,
1e5c73343d46b5f5e3fcc55d92f94ccd,工學院,環境工程研究所碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,3.0,104,1042,全職工作,企業（包括民營企業或國營企業…等）,天然資源、食品與農業類,37k~40k
1e5e83561eabfa8018f4860722f95a53,理學院,數學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,2,0,0,1,2.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,教育與訓練類,28k~31k
1e603168260acd0b3d46c4a1d71aa57b,地球科學學院,大氣科學學系大氣物理碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,6.0,103,1032,全職工作,政府部門（含職業軍人）,科學、技術、工程、數學類,34k~37k
1e641ae2b74060b47b2ed8a6e517bc38,資訊電機學院,電機工程學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,1,8,0,0,0,1.0,104,1042,部分工時,目前非就業中,,
1e68a9da0ac73e247182102f0ed2654e,客家學院,法律與政府研究所碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,2,0,0,0,10.0,106,1062,,,,
1e691d5647e8ea451896af02667884eb,資訊電機學院,電機工程學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,2,9,0,0,0,1.0,103,1032,,,,
1e691fd202e5f759029fa0c2b413cad9,管理學院,財務金融學系碩士在職專班,女,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,1.0,105,1052,全職工作,企業（包括民營企業或國營企業…等）,金融財務類,55k~60k
1e6cea485b5096c9e1eb005801696b2f,管理學院,經濟學系,女,中華民國,學士班申請入學,N,N,N,N,N,N,0,9,0,0,1,1.0,104,1042,全職工作,企業（包括民營企業或國營企業…等）,企業經營管理類,49k~52k
1e6decab6c44ac23218b161c98a74461,資訊電機學院,資訊工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,5,0,0,1,3.0,102,1022,全職工作,企業（包括民營企業或國營企業…等）,科學、技術、工程、數學類,45k~50k
1e6e5718758936a8047b700ee1095010,文學院,中國文學系碩士在職專班,女,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,6.0,101,1012,,,,
1e6fb2c5be902002a54304a585fad70f,管理學院,財務金融學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,4,0,0,0,9.0,103,1032,部分工時,請問您1週工作時數約_小時,教育與訓練類,20k以下
1e70d9a6b26ee405d37eb4090a418f14,管理學院,工業管理研究所碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,1,10.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,製造類,45k~50k
